rva,AtomName,Type,Credibility,lastValue,convergencePoint
https://nobias-project.eu/RandomVariableAtom/RVA6958,USERCREDLAT(12131),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA6955,USERCREDLAT(12132),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA6975,USERCREDLAT(12137),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA6973,USERCREDLAT(12138),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA6980,USERCREDLAT(12141),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA6977,USERCREDLAT(12139),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA6986,USERCREDLAT(12142),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA6983,USERCREDLAT(12143),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA6914,USERCREDLAT(12151),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA6916,USERCREDLAT(12154),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA6927,USERCREDLAT(12157),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA6928,USERCREDLAT(12159),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA6945,USERCREDLAT(12166),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA6939,USERCREDLAT(12165),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA6948,USERCREDLAT(12168),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA7143,USERCREDLAT(12180),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7144,USERCREDLAT(12183),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7129,USERCREDLAT(12178),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA7147,USERCREDLAT(12184),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7113,USERCREDLAT(12191),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA7117,USERCREDLAT(12195),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7119,USERCREDLAT(12197),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA7118,USERCREDLAT(12198),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA7112,USERCREDLAT(12192),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2573,USERCREDLAT(12200),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA7116,USERCREDLAT(12196),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2588,USERCREDLAT(12203),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2583,USERCREDLAT(12204),User,Credible,1.0,4
https://nobias-project.eu/RandomVariableAtom/RVA2592,USERCREDLAT(12205),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2224,USERCREDLAT(12215),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2239,USERCREDLAT(12209),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2231,USERCREDLAT(12216),User,Credible,1.0,5
https://nobias-project.eu/RandomVariableAtom/RVA2226,USERCREDLAT(12214),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2228,USERCREDLAT(12217),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA2269,USERCREDLAT(12219),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA2260,USERCREDLAT(12226),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2267,USERCREDLAT(12227),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA2163,USERCREDLAT(12230),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA2177,USERCREDLAT(12237),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2172,USERCREDLAT(12235),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2186,USERCREDLAT(12229),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2180,USERCREDLAT(12236),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2196,USERCREDLAT(12243),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2193,USERCREDLAT(12241),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2119,USERCREDLAT(12250),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA2117,USERCREDLAT(12251),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2200,USERCREDLAT(12245),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2195,USERCREDLAT(12244),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2121,USERCREDLAT(12253),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA2149,USERCREDLAT(12265),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2144,USERCREDLAT(12263),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2154,USERCREDLAT(12269),User,Credible,1.0,4
https://nobias-project.eu/RandomVariableAtom/RVA2151,USERCREDLAT(12268),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2100,USERCREDLAT(12275),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA2099,USERCREDLAT(12272),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2101,USERCREDLAT(12274),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2104,USERCREDLAT(12279),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA2106,USERCREDLAT(12280),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2108,USERCREDLAT(12281),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2105,USERCREDLAT(12278),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2110,USERCREDLAT(12283),User,Credible,1.0,5
https://nobias-project.eu/RandomVariableAtom/RVA2115,USERCREDLAT(12289),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2293,USERCREDLAT(12290),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA2295,USERCREDLAT(12292),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2297,USERCREDLAT(12294),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA2113,USERCREDLAT(12288),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2111,USERCREDLAT(12286),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2300,USERCREDLAT(12299),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA2298,USERCREDLAT(12297),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA1999,USERCREDLAT(12300),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1997,USERCREDLAT(12301),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA2013,USERCREDLAT(12304),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA1868,USERCREDLAT(12313),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1874,USERCREDLAT(12315),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1866,USERCREDLAT(12314),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1934,USERCREDLAT(12317),User,Credible,1.0,4
https://nobias-project.eu/RandomVariableAtom/RVA1932,USERCREDLAT(12318),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1937,USERCREDLAT(12319),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1924,USERCREDLAT(12324),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1916,USERCREDLAT(12323),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1914,USERCREDLAT(12320),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1426,USERCREDLAT(12330),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1437,USERCREDLAT(12331),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1444,USERCREDLAT(12333),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1440,USERCREDLAT(12334),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1432,USERCREDLAT(12332),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1495,USERCREDLAT(12339),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA1477,USERCREDLAT(12345),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA1487,USERCREDLAT(12346),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1483,USERCREDLAT(12347),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1382,USERCREDLAT(12355),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1388,USERCREDLAT(12357),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA1417,USERCREDLAT(12366),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1328,USERCREDLAT(12371),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1326,USERCREDLAT(12372),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1411,USERCREDLAT(12364),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1357,USERCREDLAT(12386),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1297,USERCREDLAT(12392),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1299,USERCREDLAT(12391),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA1306,USERCREDLAT(12395),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA1304,USERCREDLAT(12396),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1308,USERCREDLAT(12398),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1310,USERCREDLAT(12397),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1359,USERCREDLAT(12389),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1221,USERCREDLAT(12409),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1209,USERCREDLAT(12415),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1218,USERCREDLAT(12408),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1251,USERCREDLAT(12418),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1250,USERCREDLAT(12419),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1247,USERCREDLAT(12417),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1232,USERCREDLAT(12420),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1237,USERCREDLAT(12421),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1122,USERCREDLAT(12430),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA1244,USERCREDLAT(12425),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1118,USERCREDLAT(12431),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1128,USERCREDLAT(12432),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1124,USERCREDLAT(12433),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1134,USERCREDLAT(12434),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1139,USERCREDLAT(12436),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA1164,USERCREDLAT(12441),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA1162,USERCREDLAT(12442),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA1179,USERCREDLAT(12448),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA811,USERCREDLAT(12449),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA1174,USERCREDLAT(12446),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA802,USERCREDLAT(12456),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA798,USERCREDLAT(12457),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA805,USERCREDLAT(12459),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA826,USERCREDLAT(12463),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA823,USERCREDLAT(12464),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA828,USERCREDLAT(12466),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA832,USERCREDLAT(12465),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA735,USERCREDLAT(12471),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA741,USERCREDLAT(12472),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA749,USERCREDLAT(12476),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA820,USERCREDLAT(12461),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA759,USERCREDLAT(12482),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA768,USERCREDLAT(12485),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA770,USERCREDLAT(12488),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA772,USERCREDLAT(12487),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA706,USERCREDLAT(12490),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA704,USERCREDLAT(12491),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA776,USERCREDLAT(12489),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA717,USERCREDLAT(12496),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA721,USERCREDLAT(12498),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA764,USERCREDLAT(12483),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA671,USERCREDLAT(12501),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA628,USERCREDLAT(12504),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA626,USERCREDLAT(12505),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA673,USERCREDLAT(12500),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA675,USERCREDLAT(12503),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA633,USERCREDLAT(12509),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA635,USERCREDLAT(12508),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA651,USERCREDLAT(12515),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA657,USERCREDLAT(12519),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA653,USERCREDLAT(12518),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA639,USERCREDLAT(12520),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA648,USERCREDLAT(12524),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA645,USERCREDLAT(12525),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA579,USERCREDLAT(12528),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA562,USERCREDLAT(12531),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA575,USERCREDLAT(12535),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA572,USERCREDLAT(12536),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA610,USERCREDLAT(12537),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA591,USERCREDLAT(12542),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA585,USERCREDLAT(12540),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA601,USERCREDLAT(12547),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA510,USERCREDLAT(12549),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA502,USERCREDLAT(12555),User,Credible,1.0,10
https://nobias-project.eu/RandomVariableAtom/RVA493,USERCREDLAT(12554),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA528,USERCREDLAT(12560),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA508,USERCREDLAT(12557),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA109,USERCREDLAT(12572),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA106,USERCREDLAT(12570),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA117,USERCREDLAT(12576),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA122,USERCREDLAT(12578),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA130,USERCREDLAT(12579),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA137,USERCREDLAT(12581),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA147,USERCREDLAT(12585),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA155,USERCREDLAT(12589),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA158,USERCREDLAT(12588),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA119,USERCREDLAT(12575),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA57,USERCREDLAT(12592),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA151,USERCREDLAT(12587),User,Credible,1.0,7
https://nobias-project.eu/RandomVariableAtom/RVA61,USERCREDLAT(12594),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA54,USERCREDLAT(12590),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA63,USERCREDLAT(12593),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA65,USERCREDLAT(12596),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4522,USERCREDLAT(12602),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4845,USERCREDLAT(12606),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4850,USERCREDLAT(12607),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4873,USERCREDLAT(12619),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4874,USERCREDLAT(12618),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4855,USERCREDLAT(12620),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4864,USERCREDLAT(12623),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4860,USERCREDLAT(12621),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4790,USERCREDLAT(12626),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4782,USERCREDLAT(12632),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4797,USERCREDLAT(12629),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4787,USERCREDLAT(12634),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4776,USERCREDLAT(12630),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4798,USERCREDLAT(12640),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4826,USERCREDLAT(12639),User,Credible,1.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4784,USERCREDLAT(12635),User,Credible,1.0,5
https://nobias-project.eu/RandomVariableAtom/RVA4824,USERCREDLAT(12636),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4808,USERCREDLAT(12644),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4700,USERCREDLAT(12651),User,Credible,1.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4731,USERCREDLAT(12649),User,Credible,1.0,6
https://nobias-project.eu/RandomVariableAtom/RVA4712,USERCREDLAT(12655),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4715,USERCREDLAT(12654),User,Credible,1.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4769,USERCREDLAT(12658),User,Credible,1.0,10
