term_id,coefficient,has_rva,Model,Dataset,Fold_number,fold_id
Term21743,-1.0,RVA14678,Model2,Data1,1,Fold1
Term21744,-1.0,RVA14294,Model2,Data1,1,Fold1
Term21745,-1.0,RVA14299,Model2,Data1,1,Fold1
Term21746,-1.0,RVA778,Model2,Data1,1,Fold1
Term21746,-1.0,RVA14630,Model2,Data1,1,Fold1
Term21747,-1.0,RVA14297,Model2,Data1,1,Fold1
Term21748,-1.0,RVA14300,Model2,Data1,1,Fold1
Term21749,-1.0,RVA14678,Model2,Data1,1,Fold1
Term21750,-1.0,RVA14314,Model2,Data1,1,Fold1
Term21751,-1.0,RVA778,Model2,Data1,1,Fold1
Term21751,-1.0,RVA14315,Model2,Data1,1,Fold1
Term21752,-1.0,RVA14317,Model2,Data1,1,Fold1
Term21753,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21753,-1.0,RVA14320,Model2,Data1,1,Fold1
Term21754,-1.0,RVA14305,Model2,Data1,1,Fold1
Term21755,-1.0,RVA14307,Model2,Data1,1,Fold1
Term21756,-1.0,RVA14308,Model2,Data1,1,Fold1
Term21757,-1.0,RVA9560,Model2,Data1,1,Fold1
Term21757,-1.0,RVA14318,Model2,Data1,1,Fold1
Term21758,-1.0,RVA14322,Model2,Data1,1,Fold1
Term21759,-1.0,RVA14310,Model2,Data1,1,Fold1
Term21760,-1.0,RVA14344,Model2,Data1,1,Fold1
Term21761,-1.0,RVA14350,Model2,Data1,1,Fold1
Term21762,-1.0,RVA724,Model2,Data1,1,Fold1
Term21762,-1.0,RVA14312,Model2,Data1,1,Fold1
Term21763,-1.0,RVA14350,Model2,Data1,1,Fold1
Term21764,-1.0,RVA14352,Model2,Data1,1,Fold1
Term21765,-1.0,RVA14358,Model2,Data1,1,Fold1
Term21766,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21766,-1.0,RVA14359,Model2,Data1,1,Fold1
Term21767,-1.0,RVA14350,Model2,Data1,1,Fold1
Term21768,-1.0,RVA14363,Model2,Data1,1,Fold1
Term21769,-1.0,RVA14329,Model2,Data1,1,Fold1
Term21770,-1.0,RVA14327,Model2,Data1,1,Fold1
Term21771,-1.0,RVA14333,Model2,Data1,1,Fold1
Term21772,-1.0,RVA14335,Model2,Data1,1,Fold1
Term21773,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21773,-1.0,RVA14388,Model2,Data1,1,Fold1
Term21774,-1.0,RVA14387,Model2,Data1,1,Fold1
Term21775,-1.0,RVA778,Model2,Data1,1,Fold1
Term21775,-1.0,RVA14339,Model2,Data1,1,Fold1
Term21776,-1.0,RVA14393,Model2,Data1,1,Fold1
Term21777,-1.0,RVA8357,Model2,Data1,1,Fold1
Term21777,-1.0,RVA14390,Model2,Data1,1,Fold1
Term21778,-1.0,RVA14406,Model2,Data1,1,Fold1
Term21779,-1.0,RVA14365,Model2,Data1,1,Fold1
Term21780,-1.0,RVA14371,Model2,Data1,1,Fold1
Term21781,-1.0,RVA14404,Model2,Data1,1,Fold1
Term21782,-1.0,RVA14375,Model2,Data1,1,Fold1
Term21783,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21783,-1.0,RVA14398,Model2,Data1,1,Fold1
Term21784,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21784,-1.0,RVA14372,Model2,Data1,1,Fold1
Term21785,-1.0,RVA14437,Model2,Data1,1,Fold1
Term21786,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21786,-1.0,RVA14431,Model2,Data1,1,Fold1
Term21787,-1.0,RVA803,Model2,Data1,1,Fold1
Term21787,-1.0,RVA14383,Model2,Data1,1,Fold1
Term21788,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21788,-1.0,RVA14435,Model2,Data1,1,Fold1
Term21789,-1.0,RVA14446,Model2,Data1,1,Fold1
Term21790,-1.0,RVA14439,Model2,Data1,1,Fold1
Term21791,-1.0,RVA14447,Model2,Data1,1,Fold1
Term21792,-1.0,RVA14411,Model2,Data1,1,Fold1
Term21793,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21793,-1.0,RVA14449,Model2,Data1,1,Fold1
Term21794,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21795,-1.0,RVA14451,Model2,Data1,1,Fold1
Term21796,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21797,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21798,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21799,-1.0,RVA754,Model2,Data1,1,Fold1
Term21799,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21800,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21801,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21802,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21803,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21804,-1.0,RVA9557,Model2,Data1,1,Fold1
Term21804,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21805,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21806,-1.0,RVA848,Model2,Data1,1,Fold1
Term21806,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21807,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21808,-1.0,RVA14425,Model2,Data1,1,Fold1
Term21809,-1.0,RVA844,Model2,Data1,1,Fold1
Term21809,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21810,-1.0,RVA14413,Model2,Data1,1,Fold1
Term21811,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21811,-1.0,RVA14423,Model2,Data1,1,Fold1
Term21812,-1.0,RVA14466,Model2,Data1,1,Fold1
Term21813,-1.0,RVA14429,Model2,Data1,1,Fold1
Term21814,-1.0,RVA14466,Model2,Data1,1,Fold1
Term21815,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21815,-1.0,RVA14417,Model2,Data1,1,Fold1
Term21816,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21816,-1.0,RVA14427,Model2,Data1,1,Fold1
Term21817,-1.0,RVA14429,Model2,Data1,1,Fold1
Term21818,-1.0,RVA14470,Model2,Data1,1,Fold1
Term21819,-1.0,RVA8350,Model2,Data1,1,Fold1
Term21819,-1.0,RVA14463,Model2,Data1,1,Fold1
Term21820,-1.0,RVA14498,Model2,Data1,1,Fold1
Term21821,-1.0,RVA14499,Model2,Data1,1,Fold1
Term21822,-1.0,RVA14497,Model2,Data1,1,Fold1
Term21823,-1.0,RVA845,Model2,Data1,1,Fold1
Term21823,-1.0,RVA14408,Model2,Data1,1,Fold1
Term21824,-1.0,RVA8405,Model2,Data1,1,Fold1
Term21824,-1.0,RVA14500,Model2,Data1,1,Fold1
Term21825,-1.0,RVA8356,Model2,Data1,1,Fold1
Term21825,-1.0,RVA10660,Model2,Data1,1,Fold1
Term21826,-1.0,RVA10659,Model2,Data1,1,Fold1
Term21827,-1.0,RVA10662,Model2,Data1,1,Fold1
Term21828,-1.0,RVA10661,Model2,Data1,1,Fold1
Term21829,-1.0,RVA8356,Model2,Data1,1,Fold1
Term21829,-1.0,RVA14494,Model2,Data1,1,Fold1
Term21830,-1.0,RVA8355,Model2,Data1,1,Fold1
Term21830,-1.0,RVA10651,Model2,Data1,1,Fold1
Term21831,-1.0,RVA10648,Model2,Data1,1,Fold1
Term21832,-1.0,RVA8355,Model2,Data1,1,Fold1
Term21832,-1.0,RVA14502,Model2,Data1,1,Fold1
Term21833,-1.0,RVA10652,Model2,Data1,1,Fold1
Term21834,-1.0,RVA8405,Model2,Data1,1,Fold1
Term21834,-1.0,RVA10645,Model2,Data1,1,Fold1
Term21835,-1.0,RVA10689,Model2,Data1,1,Fold1
Term21836,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21836,-1.0,RVA10654,Model2,Data1,1,Fold1
Term21837,-1.0,RVA10686,Model2,Data1,1,Fold1
Term21838,-1.0,RVA10695,Model2,Data1,1,Fold1
Term21839,-1.0,RVA10693,Model2,Data1,1,Fold1
Term21840,-1.0,RVA10699,Model2,Data1,1,Fold1
Term21841,-1.0,RVA10703,Model2,Data1,1,Fold1
Term21842,-1.0,RVA10697,Model2,Data1,1,Fold1
Term21843,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21843,-1.0,RVA10654,Model2,Data1,1,Fold1
Term21844,-1.0,RVA10701,Model2,Data1,1,Fold1
Term21845,-1.0,RVA10701,Model2,Data1,1,Fold1
Term21846,-1.0,RVA10667,Model2,Data1,1,Fold1
Term21847,-1.0,RVA10665,Model2,Data1,1,Fold1
Term21848,-1.0,RVA10673,Model2,Data1,1,Fold1
Term21849,-1.0,RVA10675,Model2,Data1,1,Fold1
Term21850,-1.0,RVA10684,Model2,Data1,1,Fold1
Term21851,-1.0,RVA10679,Model2,Data1,1,Fold1
Term21852,-1.0,RVA10677,Model2,Data1,1,Fold1
Term21853,-1.0,RVA10740,Model2,Data1,1,Fold1
Term21854,-1.0,RVA10684,Model2,Data1,1,Fold1
Term21855,-1.0,RVA10684,Model2,Data1,1,Fold1
Term21856,-1.0,RVA10738,Model2,Data1,1,Fold1
Term21857,-1.0,RVA10742,Model2,Data1,1,Fold1
Term21858,-1.0,RVA10744,Model2,Data1,1,Fold1
Term21859,-1.0,RVA10746,Model2,Data1,1,Fold1
Term21860,-1.0,RVA8368,Model2,Data1,1,Fold1
Term21860,-1.0,RVA10748,Model2,Data1,1,Fold1
Term21861,-1.0,RVA10750,Model2,Data1,1,Fold1
Term21862,-1.0,RVA10746,Model2,Data1,1,Fold1
Term21863,-1.0,RVA10746,Model2,Data1,1,Fold1
Term21864,-1.0,RVA10750,Model2,Data1,1,Fold1
Term21865,-1.0,RVA10752,Model2,Data1,1,Fold1
Term21866,-1.0,RVA10750,Model2,Data1,1,Fold1
Term21867,-1.0,RVA10750,Model2,Data1,1,Fold1
Term21868,-1.0,RVA10706,Model2,Data1,1,Fold1
Term21869,-1.0,RVA10750,Model2,Data1,1,Fold1
Term21870,-1.0,RVA10714,Model2,Data1,1,Fold1
Term21871,-1.0,RVA10754,Model2,Data1,1,Fold1
Term21872,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21872,-1.0,RVA10720,Model2,Data1,1,Fold1
Term21873,-1.0,RVA8356,Model2,Data1,1,Fold1
Term21873,-1.0,RVA10716,Model2,Data1,1,Fold1
Term21874,-1.0,RVA10750,Model2,Data1,1,Fold1
Term21875,-1.0,RVA10792,Model2,Data1,1,Fold1
Term21876,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21876,-1.0,RVA10724,Model2,Data1,1,Fold1
Term21877,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21877,-1.0,RVA10789,Model2,Data1,1,Fold1
Term21878,-1.0,RVA10795,Model2,Data1,1,Fold1
Term21879,-1.0,RVA8405,Model2,Data1,1,Fold1
Term21879,-1.0,RVA10806,Model2,Data1,1,Fold1
Term21880,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21880,-1.0,RVA10806,Model2,Data1,1,Fold1
Term21881,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21881,-1.0,RVA10818,Model2,Data1,1,Fold1
Term21882,-1.0,RVA10810,Model2,Data1,1,Fold1
Term21883,-1.0,RVA10723,Model2,Data1,1,Fold1
Term21884,-1.0,RVA10816,Model2,Data1,1,Fold1
Term21885,-1.0,RVA8368,Model2,Data1,1,Fold1
Term21885,-1.0,RVA10758,Model2,Data1,1,Fold1
Term21886,-1.0,RVA10765,Model2,Data1,1,Fold1
Term21887,-1.0,RVA10762,Model2,Data1,1,Fold1
Term21888,-1.0,RVA10814,Model2,Data1,1,Fold1
Term21889,-1.0,RVA10768,Model2,Data1,1,Fold1
Term21890,-1.0,RVA10780,Model2,Data1,1,Fold1
Term21891,-1.0,RVA10780,Model2,Data1,1,Fold1
Term21892,-1.0,RVA8350,Model2,Data1,1,Fold1
Term21892,-1.0,RVA10774,Model2,Data1,1,Fold1
Term21893,-1.0,RVA10771,Model2,Data1,1,Fold1
Term21894,-1.0,RVA10780,Model2,Data1,1,Fold1
Term21895,-1.0,RVA845,Model2,Data1,1,Fold1
Term21895,-1.0,RVA10780,Model2,Data1,1,Fold1
Term21896,-1.0,RVA844,Model2,Data1,1,Fold1
Term21896,-1.0,RVA10780,Model2,Data1,1,Fold1
Term21897,-1.0,RVA10780,Model2,Data1,1,Fold1
Term21898,-1.0,RVA10786,Model2,Data1,1,Fold1
Term21899,-1.0,RVA724,Model2,Data1,1,Fold1
Term21899,-1.0,RVA10783,Model2,Data1,1,Fold1
Term21900,-1.0,RVA10847,Model2,Data1,1,Fold1
Term21901,-1.0,RVA10853,Model2,Data1,1,Fold1
Term21902,-1.0,RVA10779,Model2,Data1,1,Fold1
Term21903,-1.0,RVA10844,Model2,Data1,1,Fold1
Term21904,-1.0,RVA10849,Model2,Data1,1,Fold1
Term21905,-1.0,RVA10849,Model2,Data1,1,Fold1
Term21906,-1.0,RVA10934,Model2,Data1,1,Fold1
Term21907,-1.0,RVA10856,Model2,Data1,1,Fold1
Term21908,-1.0,RVA778,Model2,Data1,1,Fold1
Term21908,-1.0,RVA10849,Model2,Data1,1,Fold1
Term21909,-1.0,RVA10933,Model2,Data1,1,Fold1
Term21910,-1.0,RVA10933,Model2,Data1,1,Fold1
Term21911,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21911,-1.0,RVA10938,Model2,Data1,1,Fold1
Term21912,-1.0,RVA10940,Model2,Data1,1,Fold1
Term21913,-1.0,RVA10942,Model2,Data1,1,Fold1
Term21914,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21914,-1.0,RVA10936,Model2,Data1,1,Fold1
Term21915,-1.0,RVA10942,Model2,Data1,1,Fold1
Term21916,-1.0,RVA10937,Model2,Data1,1,Fold1
Term21917,-1.0,RVA10942,Model2,Data1,1,Fold1
Term21918,-1.0,RVA845,Model2,Data1,1,Fold1
Term21918,-1.0,RVA10942,Model2,Data1,1,Fold1
Term21919,-1.0,RVA10941,Model2,Data1,1,Fold1
Term21920,-1.0,RVA10941,Model2,Data1,1,Fold1
Term21921,-1.0,RVA10955,Model2,Data1,1,Fold1
Term21922,-1.0,RVA10941,Model2,Data1,1,Fold1
Term21923,-1.0,RVA844,Model2,Data1,1,Fold1
Term21923,-1.0,RVA10942,Model2,Data1,1,Fold1
Term21924,-1.0,RVA778,Model2,Data1,1,Fold1
Term21924,-1.0,RVA10959,Model2,Data1,1,Fold1
Term21925,-1.0,RVA10958,Model2,Data1,1,Fold1
Term21926,-1.0,RVA10943,Model2,Data1,1,Fold1
Term21927,-1.0,RVA8350,Model2,Data1,1,Fold1
Term21927,-1.0,RVA10962,Model2,Data1,1,Fold1
Term21928,-1.0,RVA10948,Model2,Data1,1,Fold1
Term21929,-1.0,RVA844,Model2,Data1,1,Fold1
Term21929,-1.0,RVA10948,Model2,Data1,1,Fold1
Term21930,-1.0,RVA10944,Model2,Data1,1,Fold1
Term21931,-1.0,RVA10946,Model2,Data1,1,Fold1
Term21932,-1.0,RVA10956,Model2,Data1,1,Fold1
Term21933,-1.0,RVA10948,Model2,Data1,1,Fold1
Term21934,-1.0,RVA10950,Model2,Data1,1,Fold1
Term21935,-1.0,RVA777,Model2,Data1,1,Fold1
Term21935,-1.0,RVA10950,Model2,Data1,1,Fold1
Term21936,-1.0,RVA8368,Model2,Data1,1,Fold1
Term21936,-1.0,RVA10950,Model2,Data1,1,Fold1
Term21937,-1.0,RVA8356,Model2,Data1,1,Fold1
Term21937,-1.0,RVA10950,Model2,Data1,1,Fold1
Term21938,-1.0,RVA10960,Model2,Data1,1,Fold1
Term21939,-1.0,RVA10225,Model2,Data1,1,Fold1
Term21940,-1.0,RVA8350,Model2,Data1,1,Fold1
Term21940,-1.0,RVA10951,Model2,Data1,1,Fold1
Term21941,-1.0,RVA10234,Model2,Data1,1,Fold1
Term21942,-1.0,RVA8355,Model2,Data1,1,Fold1
Term21942,-1.0,RVA10223,Model2,Data1,1,Fold1
Term21943,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21943,-1.0,RVA10232,Model2,Data1,1,Fold1
Term21944,-1.0,RVA10239,Model2,Data1,1,Fold1
Term21945,-1.0,RVA8379,Model2,Data1,1,Fold1
Term21945,-1.0,RVA10232,Model2,Data1,1,Fold1
Term21946,-1.0,RVA9560,Model2,Data1,1,Fold1
Term21946,-1.0,RVA10949,Model2,Data1,1,Fold1
Term21947,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21947,-1.0,RVA10191,Model2,Data1,1,Fold1
Term21948,-1.0,RVA9559,Model2,Data1,1,Fold1
Term21948,-1.0,RVA10232,Model2,Data1,1,Fold1
Term21949,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21949,-1.0,RVA10192,Model2,Data1,1,Fold1
Term21950,-1.0,RVA10196,Model2,Data1,1,Fold1
Term21951,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21951,-1.0,RVA10191,Model2,Data1,1,Fold1
Term21952,-1.0,RVA10228,Model2,Data1,1,Fold1
Term21953,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21953,-1.0,RVA10193,Model2,Data1,1,Fold1
Term21954,-1.0,RVA10203,Model2,Data1,1,Fold1
Term21955,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21955,-1.0,RVA10208,Model2,Data1,1,Fold1
Term21956,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21956,-1.0,RVA10203,Model2,Data1,1,Fold1
Term21957,-1.0,RVA10297,Model2,Data1,1,Fold1
Term21958,-1.0,RVA10293,Model2,Data1,1,Fold1
Term21959,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21959,-1.0,RVA10200,Model2,Data1,1,Fold1
Term21960,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21960,-1.0,RVA10299,Model2,Data1,1,Fold1
Term21961,-1.0,RVA10303,Model2,Data1,1,Fold1
Term21962,-1.0,RVA8368,Model2,Data1,1,Fold1
Term21962,-1.0,RVA10191,Model2,Data1,1,Fold1
Term21963,-1.0,RVA10253,Model2,Data1,1,Fold1
Term21964,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21964,-1.0,RVA10192,Model2,Data1,1,Fold1
Term21965,-1.0,RVA10301,Model2,Data1,1,Fold1
Term21966,-1.0,RVA9560,Model2,Data1,1,Fold1
Term21966,-1.0,RVA10256,Model2,Data1,1,Fold1
Term21967,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21967,-1.0,RVA10258,Model2,Data1,1,Fold1
Term21968,-1.0,RVA10252,Model2,Data1,1,Fold1
Term21969,-1.0,RVA10265,Model2,Data1,1,Fold1
Term21970,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21970,-1.0,RVA10256,Model2,Data1,1,Fold1
Term21971,-1.0,RVA10265,Model2,Data1,1,Fold1
Term21972,-1.0,RVA8350,Model2,Data1,1,Fold1
Term21972,-1.0,RVA10271,Model2,Data1,1,Fold1
Term21973,-1.0,RVA8350,Model2,Data1,1,Fold1
Term21973,-1.0,RVA10261,Model2,Data1,1,Fold1
Term21974,-1.0,RVA10291,Model2,Data1,1,Fold1
Term21975,-1.0,RVA10368,Model2,Data1,1,Fold1
Term21976,-1.0,RVA10380,Model2,Data1,1,Fold1
Term21977,-1.0,RVA10365,Model2,Data1,1,Fold1
Term21978,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21978,-1.0,RVA10385,Model2,Data1,1,Fold1
Term21979,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21979,-1.0,RVA10375,Model2,Data1,1,Fold1
Term21980,-1.0,RVA10405,Model2,Data1,1,Fold1
Term21981,-1.0,RVA10383,Model2,Data1,1,Fold1
Term21982,-1.0,RVA10391,Model2,Data1,1,Fold1
Term21983,-1.0,RVA847,Model2,Data1,1,Fold1
Term21983,-1.0,RVA10325,Model2,Data1,1,Fold1
Term21984,-1.0,RVA10325,Model2,Data1,1,Fold1
Term21985,-1.0,RVA10339,Model2,Data1,1,Fold1
Term21986,-1.0,RVA10330,Model2,Data1,1,Fold1
Term21987,-1.0,RVA10446,Model2,Data1,1,Fold1
Term21988,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21988,-1.0,RVA10442,Model2,Data1,1,Fold1
Term21989,-1.0,RVA10440,Model2,Data1,1,Fold1
Term21990,-1.0,RVA10242,Model2,Data1,1,Fold1
Term21991,-1.0,RVA10449,Model2,Data1,1,Fold1
Term21992,-1.0,RVA10452,Model2,Data1,1,Fold1
Term21993,-1.0,RVA10550,Model2,Data1,1,Fold1
Term21994,-1.0,RVA10325,Model2,Data1,1,Fold1
Term21995,-1.0,RVA10549,Model2,Data1,1,Fold1
Term21996,-1.0,RVA5710,Model2,Data1,1,Fold1
Term21996,-1.0,RVA10553,Model2,Data1,1,Fold1
Term21997,-1.0,RVA9558,Model2,Data1,1,Fold1
Term21997,-1.0,RVA10455,Model2,Data1,1,Fold1
Term21998,-1.0,RVA10555,Model2,Data1,1,Fold1
Term21999,-1.0,RVA724,Model2,Data1,1,Fold1
Term21999,-1.0,RVA10552,Model2,Data1,1,Fold1
Term22000,-1.0,RVA10567,Model2,Data1,1,Fold1
Term22001,-1.0,RVA8350,Model2,Data1,1,Fold1
Term22001,-1.0,RVA10556,Model2,Data1,1,Fold1
Term22002,-1.0,RVA777,Model2,Data1,1,Fold1
Term22002,-1.0,RVA10553,Model2,Data1,1,Fold1
Term22003,-1.0,RVA5710,Model2,Data1,1,Fold1
Term22003,-1.0,RVA10569,Model2,Data1,1,Fold1
Term22004,-1.0,RVA10571,Model2,Data1,1,Fold1
Term22005,-1.0,RVA8357,Model2,Data1,1,Fold1
Term22005,-1.0,RVA10547,Model2,Data1,1,Fold1
Term22006,-1.0,RVA10576,Model2,Data1,1,Fold1
Term22007,-1.0,RVA8355,Model2,Data1,1,Fold1
Term22007,-1.0,RVA10573,Model2,Data1,1,Fold1
Term22008,-1.0,RVA10558,Model2,Data1,1,Fold1
Term22009,-1.0,RVA10561,Model2,Data1,1,Fold1
Term22010,-1.0,RVA10560,Model2,Data1,1,Fold1
Term22011,-1.0,RVA10561,Model2,Data1,1,Fold1
Term22012,-1.0,RVA10561,Model2,Data1,1,Fold1
Term22013,-1.0,RVA10562,Model2,Data1,1,Fold1
Term22014,-1.0,RVA778,Model2,Data1,1,Fold1
Term22014,-1.0,RVA10619,Model2,Data1,1,Fold1
Term22015,-1.0,RVA9558,Model2,Data1,1,Fold1
Term22015,-1.0,RVA10547,Model2,Data1,1,Fold1
Term22016,-1.0,RVA10617,Model2,Data1,1,Fold1
Term22017,-1.0,RVA10615,Model2,Data1,1,Fold1
Term22018,-1.0,RVA10623,Model2,Data1,1,Fold1
Term22019,-1.0,RVA10625,Model2,Data1,1,Fold1
Term22020,-1.0,RVA9558,Model2,Data1,1,Fold1
Term22020,-1.0,RVA10574,Model2,Data1,1,Fold1
Term22021,-1.0,RVA724,Model2,Data1,1,Fold1
Term22021,-1.0,RVA10570,Model2,Data1,1,Fold1
Term22022,-1.0,RVA724,Model2,Data1,1,Fold1
Term22022,-1.0,RVA10633,Model2,Data1,1,Fold1
Term22023,-1.0,RVA10595,Model2,Data1,1,Fold1
Term22024,-1.0,RVA10629,Model2,Data1,1,Fold1
Term22025,-1.0,RVA10603,Model2,Data1,1,Fold1
Term22026,-1.0,RVA8356,Model2,Data1,1,Fold1
Term22026,-1.0,RVA10568,Model2,Data1,1,Fold1
Term22027,-1.0,RVA10599,Model2,Data1,1,Fold1
Term22028,-1.0,RVA9557,Model2,Data1,1,Fold1
Term22028,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22029,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22030,-1.0,RVA10565,Model2,Data1,1,Fold1
Term22031,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22032,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22033,-1.0,RVA10597,Model2,Data1,1,Fold1
Term22034,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22035,-1.0,RVA754,Model2,Data1,1,Fold1
Term22035,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22036,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22037,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22038,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22039,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22040,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22041,-1.0,RVA844,Model2,Data1,1,Fold1
Term22041,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22042,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22043,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22044,-1.0,RVA845,Model2,Data1,1,Fold1
Term22044,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22045,-1.0,RVA10606,Model2,Data1,1,Fold1
Term22046,-1.0,RVA848,Model2,Data1,1,Fold1
Term22046,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22047,-1.0,RVA10600,Model2,Data1,1,Fold1
Term22048,-1.0,RVA8356,Model2,Data1,1,Fold1
Term22048,-1.0,RVA9762,Model2,Data1,1,Fold1
Term22049,-1.0,RVA8356,Model2,Data1,1,Fold1
Term22049,-1.0,RVA9764,Model2,Data1,1,Fold1
Term22050,-1.0,RVA9768,Model2,Data1,1,Fold1
Term22051,-1.0,RVA9777,Model2,Data1,1,Fold1
Term22052,-1.0,RVA5710,Model2,Data1,1,Fold1
Term22052,-1.0,RVA9779,Model2,Data1,1,Fold1
Term22053,-1.0,RVA9771,Model2,Data1,1,Fold1
Term22054,-1.0,RVA9775,Model2,Data1,1,Fold1
Term22055,-1.0,RVA9721,Model2,Data1,1,Fold1
Term22056,-1.0,RVA9721,Model2,Data1,1,Fold1
Term22057,-1.0,RVA846,Model2,Data1,1,Fold1
Term22057,-1.0,RVA9721,Model2,Data1,1,Fold1
Term22058,-1.0,RVA9734,Model2,Data1,1,Fold1
Term22059,-1.0,RVA9730,Model2,Data1,1,Fold1
Term22060,-1.0,RVA9728,Model2,Data1,1,Fold1
Term22061,-1.0,RVA9834,Model2,Data1,1,Fold1
Term22062,-1.0,RVA9838,Model2,Data1,1,Fold1
Term22063,-1.0,RVA9841,Model2,Data1,1,Fold1
Term22064,-1.0,RVA9850,Model2,Data1,1,Fold1
Term22065,-1.0,RVA5710,Model2,Data1,1,Fold1
Term22065,-1.0,RVA9847,Model2,Data1,1,Fold1
Term22066,-1.0,RVA9853,Model2,Data1,1,Fold1
Term22067,-1.0,RVA9792,Model2,Data1,1,Fold1
Term22068,-1.0,RVA9558,Model2,Data1,1,Fold1
Term22068,-1.0,RVA9872,Model2,Data1,1,Fold1
Term22069,-1.0,RVA9804,Model2,Data1,1,Fold1
Term22070,-1.0,RVA9859,Model2,Data1,1,Fold1
Term22071,-1.0,RVA9804,Model2,Data1,1,Fold1
Term22072,-1.0,RVA9741,Model2,Data1,1,Fold1
Term22073,-1.0,RVA8356,Model2,Data1,1,Fold1
Term22073,-1.0,RVA9829,Model2,Data1,1,Fold1
Term22074,-1.0,RVA9832,Model2,Data1,1,Fold1
Term22075,-1.0,RVA9810,Model2,Data1,1,Fold1
Term22076,-1.0,RVA9911,Model2,Data1,1,Fold1
Term22077,-1.0,RVA9915,Model2,Data1,1,Fold1
Term22078,-1.0,RVA9915,Model2,Data1,1,Fold1
Term22079,-1.0,RVA9908,Model2,Data1,1,Fold1
Term22080,-1.0,RVA9914,Model2,Data1,1,Fold1
Term22081,-1.0,RVA9920,Model2,Data1,1,Fold1
Term22082,-1.0,RVA844,Model2,Data1,1,Fold1
Term22082,-1.0,RVA9915,Model2,Data1,1,Fold1
Term22083,-1.0,RVA9915,Model2,Data1,1,Fold1
Term22084,-1.0,RVA10021,Model2,Data1,1,Fold1
Term22085,-1.0,RVA10023,Model2,Data1,1,Fold1
